GBE_ID	GBE_short_name	pops	num_pops	gene	num_variants_pav	num_variants_ptv	log_10_BF_study_similar_var_independent_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_ptv
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	CSF3R	56	4.0	7.08	5.22	0.00279
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	SH2B3	5		7.34	7.34	nan
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	MDC1	138	6.0	5.22	1.51	-0.143
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	GSE1	39		6.35	6.25	nan
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	GSDMB	38	9.0	5.02	2.51	0.0981
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	KIAA1257	37	19.0	5.53	6.22	-0.387
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	BTNL2	59	12.0	8.73	7.21	-0.0689
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	TCP11	22	4.0	8.21	5.33	-0.12
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	MYB	28	8.0	6.47	3.98	-0.569
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	FIGNL1	27	7.0	5.61	0.335	-0.747
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	CXCL6	6	6.0	5.67	5.67	5.67
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	GCNT1	10	4.0	5.28	5.64	0.162
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	MUC22	62		5.37	6.07	nan
INI30190	Monocyte %	african_non_british_white_others_related_s_asian_white_british	6	ST20	12	6.0	5.33	-0.242	-1.01
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	CXCR2	15		54.9	53.4	nan
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	S1PR4	24	6.0	28.4	5.95	-0.132
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	OR6K6	58		15.9	12.7	nan
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	CXCL6	6	6.0	15	15	15
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	SPTA1	123	8.0	14.5	10	-0.122
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	NPC1	200	10.0	9.37	5.57	-0.146
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	CSF3R	56	4.0	10	6.2	3.93
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	JAML	27	10.0	9.36	1.76	4.06
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	TNFRSF13B	59	13.0	9.25	6.4	-0.44
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	GSDMB	38	9.0	7.5	4.18	-0.0911
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	RIPOR2	76	4.0	7.24	2.08	0.158
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	PLEK	6		6.75	6.75	nan
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	TYK2	35	2.0	6.9	2.68	-0.0376
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	LY6G6F-LY6G6D	19	11.0	8.48	5.09	0.00213
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	MPO	40	14.0	7.12	4.35	0.645
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	GRK6	16		6.66	4.57	nan
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	CDSN	29		6.07	4.16	nan
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	IL1A	9		5.94	5.46	nan
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	CSF3	6		6.13	6.13	nan
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	ZNF800	6		5.83	5.83	nan
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	GPSM3	6		6.51	6.51	nan
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	ZNF366	23		5.67	0.061	nan
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	AGER	57	18.0	6.41	2.18	0.63
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	PRRC2A	69		5.16	2.44	nan
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	FCRL5	54	14.0	5.51	4.04	-0.149
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	LY75-CD302	131	21.0	5.78	7.1	4.14
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	ADGRF1	44	5.0	3.54	5.66	0.294
INI30200	Neutrophill %	african_non_british_white_others_related_s_asian_white_british	6	CFB	42	2.0	5.09	4.69	-0.0199
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	IL33	20	16.0	65.9	62.4	63.1
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	CSF2RB	16	15.0	32.1	29.1	29.2
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	GSE1	39		15.6	5.53	nan
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	TSBP1	30	12.0	11.2	3.39	-0.342
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	IL17RA	62	6.0	13.2	5.36	-0.422
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	CCR3	22		10.7	11.7	nan
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	ADCY7	36	2.0	9.76	5.92	-0.0314
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	C2	29	13.0	11.9	13	13.1
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	JAK2	37	1.0	11.5	-0.0418	-0.0292
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	S1PR4	24	6.0	8.86	9.79	-0.00688
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	NOTCH4	89	17.0	6.97	0.64	-0.301
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	HLA-DPA1	16	4.0	7.11	5.24	-0.0378
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	ALOX15	46	14.0	9.32	0.249	0.031
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	BTN2A2	47	5.0	9	9.11	-0.101
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	EPX	75	38.0	8.34	3.3	-1.14
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	GFI1B	21	2.0	5.79	5.08	-0.0117
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	CISH	16	6.0	5.4	4.67	-0.0728
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	TNXB	157	16.0	7.13	0.146	-0.0183
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	MDC1	138	6.0	5.5	0.619	-0.104
INI30210	Eosinophill %	african_non_british_white_others_related_s_asian_white_british	6	IKZF2	21	3.0	5.53	2.41	0.0736
INI30220	Basophill %	african_non_british_white_others_related_s_asian_white_british	6	RASGRP4	31	10.0	22.2	19.1	-0.105
INI30220	Basophill %	african_non_british_white_others_related_s_asian_white_british	6	S1PR4	24	6.0	21.3	15.2	-0.19
INI30220	Basophill %	african_non_british_white_others_related_s_asian_white_british	6	GGN	33	4.0	13.4	4.89	-0.155
INI30220	Basophill %	african_non_british_white_others_related_s_asian_white_british	6	MPO	40	14.0	15	6.26	0.815
INI30220	Basophill %	african_non_british_white_others_related_s_asian_white_british	6	BTNL2	59	12.0	7.17	5.19	0.884
INI30220	Basophill %	african_non_british_white_others_related_s_asian_white_british	6	CLC	10		6.74	7.29	nan
INI30220	Basophill %	african_non_british_white_others_related_s_asian_white_british	6	EPX	75	38.0	7.43	1.33	-0.866
INI30220	Basophill %	african_non_british_white_others_related_s_asian_white_british	6	GSE1	39		6.15	2.46	nan
INI30220	Basophill %	african_non_british_white_others_related_s_asian_white_british	6	TMEM206	15	9.0	4.18	5.05	4.45
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	GMPR	36	5.0	55.9	49.8	35.3
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	PKLR	83	10.0	57.6	22.6	0.126
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	TRIM10	29	12.0	41.4	15.2	-0.296
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	RIOK3	24		41.8	37.5	nan
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	IFRD2	41	6.0	41.9	15.3	1.94
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	PIEZO1	144		38.2	1.84	nan
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	TRIM40	35	17.0	36.6	12	-1.07
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	RHAG	61	19.0	29.6	19.7	21.6
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	SPTA1	122	8.0	22.4	2.56	-0.318
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	TMC8	61	16.0	20.9	0.767	-0.264
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	DOCK6	121	36.0	15.8	8.61	-0.88
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	BTN2A2	47	5.0	20.5	20.8	-0.0611
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	S1PR2	11		15.3	15.8	nan
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	AMPD3	48	1.0	13	8.41	0.00544
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	ABCB6	135	44.0	12	9.07	1.12
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	HECTD4	64	9.0	12.6	11	-0.0691
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	ANK1	87	3.0	12.7	1.76	-0.0417
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	TENT5C	17		11.3	11.1	nan
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	C3orf62	30	8.0	15.1	4.73	-0.0511
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	IQGAP2	32	5.0	9.89	9.01	4.26
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	BLVRB	32	7.0	9.81	4.1	-0.149
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	BSN	89	3.0	8.1	7.98	0.304
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	TRIM31	60	10.0	15	4.8	-0.845
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	PLVAP	16		7.6	7.88	nan
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	CCDC88B	43	4.0	5.74	3.28	0.00599
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	PTPRH	87	28.0	7.59	7.94	1.48
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	ATR	68	8.0	7.13	7.27	0.0783
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	MDC1	138	6.0	12.2	4.4	-0.0317
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	SH2B3	5		5.94	5.94	nan
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	SLC9A3R2	31	4.0	5.28	0.702	-0.112
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	OR6K2	17	17.0	7.19	8.34	8.34
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	FBXL19	13	7.0	5.45	3.8	0.065
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	MAP4	45	1.0	6.97	-0.235	0.0948
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	ZMYM6	21		5.69	5.39	nan
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	HEMK1	24	12.0	5.02	2.01	-0.515
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	CYB561D2	16	10.0	4.98	4.81	5.58
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	RNF10	35	9.0	5.17	1.5	-0.789
INI30240	Reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	C2	29	13.0	4.48	5.62	5.62
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	GMPR	36	5.0	44.5	39.7	27.7
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	TRIM10	29	12.0	43.1	15.4	-0.276
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	PIEZO1	144		49.5	2.45	nan
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	RIOK3	24		39.7	35.6	nan
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	PKLR	83	10.0	42.4	16.5	-0.237
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	IFRD2	41	6.0	40	14.6	1.85
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	TRIM40	35	17.0	38.2	12.7	-0.898
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	RHAG	61	19.0	27	18.2	20.1
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	BTN2A2	47	5.0	26.1	25.7	-0.0255
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	DOCK6	121	36.0	16.4	9.5	-0.849
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	SPTA1	122	8.0	21.2	2.4	-0.306
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	AMPD3	48	1.0	16.6	10.5	0.00446
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	HECTD4	64	9.0	14.7	13.1	-0.0293
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	S1PR2	11		14.4	14.9	nan
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	TMC8	61	16.0	15.1	0.401	-0.359
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	MDC1	138	6.0	18.7	6.92	-0.0703
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	C3orf62	30	8.0	15.2	4.36	-0.0741
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	ABCB6	135	44.0	10.3	8.14	0.957
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	IQGAP2	32	5.0	11.3	10.4	5.3
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	BLVRB	32	7.0	11.4	5.18	-0.179
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	ANK1	87	3.0	11.8	1.56	-0.0465
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	SH2B3	5		9.8	9.8	nan
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	ATR	68	8.0	9.34	9.01	0.295
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	BSN	89	3.0	9.09	8.25	0.295
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	TRIM31	60	10.0	15.2	5.07	-0.913
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	SLC9A3R2	31	4.0	8.57	2.1	-0.107
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	PLVAP	16		7.88	8.48	nan
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	TENT5C	17		7.34	7.27	nan
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	CCDC88B	43	4.0	5.93	3.57	0.0817
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	TFR2	129	27.0	6.54	0.929	0.157
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	FBXL19	13	7.0	6.52	4.98	-0.133
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	ZSCAN31	49	10.0	6.27	0.83	-1.07
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	SUSD1	52	11.0	6.73	5.97	0.18
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	PTPRH	87	28.0	6.19	6.83	1.24
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	MAP4	45	1.0	7.42	-0.204	0.196
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	OR6K2	17	17.0	6.52	7.64	7.64
INI30250	Reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	ZMYM6	21		5.27	4.85	nan
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	TRIM10	29	12.0	34.1	33.5	-0.156
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	ATR	68	8.0	22.5	18	0.255
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	OR10R2	12	6.0	17.7	15.7	7.42
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	HECTD4	64	9.0	17	8.91	-0.183
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	SPTA1	122	8.0	17.2	5.99	-0.0539
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	TRIM40	35	17.0	16.3	2.85	-0.975
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	ODF3B	33	16.0	8.19	6.94	-0.381
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	ANK1	87	3.0	12.8	1.3	-0.126
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	GYPA	60	1.0	11.3	9.36	-0.00843
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	RHAG	61	19.0	11.9	9.94	12.2
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	MDC1	138	6.0	9.98	1.12	-0.118
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	BORA	26	9.0	13.2	1.33	-1.38
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	BLVRB	32	7.0	8.93	4.26	0.111
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	TBC1D22B	10		8.83	2.61	nan
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	HBB	46	8.0	12.3	5.9	11.5
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	FIGNL1	27	7.0	8.73	0.528	0.214
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	OR6K2	17	17.0	9.41	10.5	10.5
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	ASB16	34	16.0	8.61	2.58	-0.329
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	OR2H2	33		6.99	1.27	nan
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	TMC8	61	16.0	6.78	1.06	-0.388
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	NLRX1	38		7.5	4.87	nan
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	ATAT1	26	7.0	5.77	5.54	0.0989
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	OR10T2	26	5.0	6.35	4.27	-0.321
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	RBL1	38	12.0	7.17	0.117	-0.0694
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	FHOD1	31	13.0	5.37	0.861	-0.242
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	TNXB	156	16.0	7.3	2.92	-0.173
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	ADCY7	36	2.0	5.31	0.482	-0.0173
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	BTN2A2	47	5.0	7.69	9.23	-0.0835
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	ABCB6	135	44.0	5.95	4.46	0.648
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	RPS6KB2	24	11.0	6.35	3.95	-0.499
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	RIOK3	24		5	5.51	nan
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	ARMH3	7	1.0	5.49	5.73	0.0311
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	TTC31	58	5.0	5.99	5.44	-0.187
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	CDSN	29		5.5	2.46	nan
INI30260	Mean reticulocyte volume	african_non_british_white_others_related_s_asian_white_british	6	PDGFRA	68		3.68	5.28	nan
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	DOCK6	121	36.0	43.6	15	-0.773
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	TRIM10	29	12.0	45.6	9.02	-0.327
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	RIOK3	24		35.9	36.7	nan
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	CCDC88B	43	4.0	28.4	20.9	0.207
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	FERMT3	22	5.0	32.5	19.5	-0.0621
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	TRIM40	35	17.0	32	9.52	0.213
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	IFRD2	41	6.0	26.4	6.31	2
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	NUDT22	28	10.0	15.3	9.16	-0.508
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	GMPR	36	5.0	13.5	12.7	9.25
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	BLVRB	32	7.0	11.6	6.31	-0.112
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	RNF10	35	9.0	13.9	4.81	-0.777
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	PIEZO1	144		8.78	0.509	nan
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	OSMR	54	10.0	9.14	6.86	-0.205
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	MAS1L	43	6.0	7.7	0.319	-0.53
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	OR51V1	23		7.95	6.67	nan
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	GTF2H4	25	12.0	5.37	2.09	-0.0372
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	BSN	89	3.0	6.96	6.93	0.121
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	ABCB6	135	44.0	6.48	6.94	0.101
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	PKLR	83	10.0	6.8	2.84	-0.254
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	SLFN14	16		5.8	3.14	nan
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	IQGAP2	32	5.0	6.97	6.18	4.12
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	BTN2A2	47	5.0	8.02	7.87	-0.033
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	PCBP4	27	4.0	5.44	5.92	-0.0444
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	S1PR2	11		6.08	6.15	nan
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	OR10C1	58	10.0	9.03	4.87	0.851
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	AMPD3	48	1.0	5.1	-0.101	-0.00856
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	DNM2	19	11.0	5.35	1.09	-0.895
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	WASHC2C	30	17.0	5.25	2.63	-0.761
INI30280	Immature reticulocyte fraction	african_non_british_white_others_related_s_asian_white_british	6	MDC1	138	6.0	8.48	1.8	-0.0659
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	TRIM10	29	12.0	58.1	17.8	-0.32
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	GMPR	36	5.0	52.3	46.7	33.3
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	RIOK3	24		55.1	52.2	nan
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	IFRD2	41	6.0	48.9	16.3	3.04
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	PKLR	83	10.0	47.6	19	-0.173
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	TRIM40	35	17.0	47.2	15.7	-0.835
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	DOCK6	121	36.0	34.4	15.5	-0.96
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	PIEZO1	144		36.6	2.3	nan
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	CCDC88B	43	4.0	16.8	11.3	0.179
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	RHAG	61	19.0	18.9	12.4	13.3
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	BTN2A2	47	5.0	21.7	21.4	-0.00907
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	FERMT3	22	5.0	15.7	7.49	-0.1
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	ABCB6	135	44.0	14.9	12.3	1.29
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	S1PR2	11		15.4	16	nan
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	BLVRB	32	7.0	15.2	7.07	-0.184
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	TMC8	61	16.0	16	0.601	-0.381
